requirement;requirement_type;specification_format;specification_level;requirement_source;domain;language;class;llm
The system shall ensure compliance with local health and safety regulations as specified in Table 4-1, 'Regulatory Requirements for Food Handling and Storage,' and shall maintain all necessary records in the logical database for audit purposes.;LogicalDatabase;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Restaurant Operations Management;English;1;deepseek-chat
The system shall comply with the data retention policies specified in Table 3-1 of the Regulatory Compliance Guidelines for Restaurant Operations, ensuring all logical database structures are designed to support the required retention periods and auditability as mandated by regulatory bodies.;LogicalDatabase;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Restaurant Operations Management;English;1;deepseek-chat
The system shall comply with the data retention and reporting standards specified in Table 3.1 of the Regulatory Compliance Guidelines for Restaurant Operations, ensuring all logical database structures align with the mandated schema requirements.;LogicalDatabase;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Restaurant Operations Management;English;1;deepseek-chat
The system shall ensure compliance with local health and safety regulations by maintaining a logical database that stores and updates all required inspection records, as detailed in Table 3-1: Regulatory Inspection Requirements. Refer to the associated regulatory guidelines for specific data fields and retention periods.;LogicalDatabase;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Restaurant Operations Management;English;1;deepseek-chat
The system shall comply with the data retention policies specified in Table 3.1 of the Regulatory Compliance Guidelines for Restaurant Operations, ensuring all logical database entries are maintained and accessible as required by regulatory bodies.;LogicalDatabase;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Restaurant Operations Management;English;1;deepseek-chat
The system shall ensure compliance with local health and safety regulations by referencing the data structure defined in Table 3.1 for storing and managing food safety inspection records, as mandated by regulatory bodies.;LogicalDatabase;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Restaurant Operations Management;English;1;deepseek-chat
The system shall comply with the data retention and reporting standards specified in Table 4.2 of the Regulatory Compliance Guidelines for Restaurant Operations, ensuring all logical database structures support auditability and traceability as mandated by regulatory bodies.;LogicalDatabase;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Restaurant Operations Management;English;1;deepseek-chat
The system shall ensure that all menu item data, including ingredients and allergen information, is stored and managed in accordance with the logical database structure defined in Figure 3.1, as mandated by regulatory standards for food safety and transparency.;LogicalDatabase;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Restaurant Operations Management;English;1;deepseek-chat
The system shall comply with the data structure and relationships defined in Figure 3.1 (Logical Database Schema) for storing and managing restaurant operational data, as mandated by regulatory standards.;LogicalDatabase;ConstrainedNL;HighLevelSpecification;RegulatoryBodies;Restaurant Operations Management;English;1;deepseek-chat
The system shall retrieve patient demographic data from the Logical Database as defined in Table 4.2, ensuring compliance with the data structure and relationships specified therein.;LogicalDatabase;ConstrainedNL;DetailedSpecification;EndUsers;Healthcare;English;1;deepseek-chat
The system shall retrieve patient demographic data from the Logical Database as specified in Table 3.1, ensuring compliance with the data structure and relationships defined in the associated Entity-Relationship Diagram (ERD).;LogicalDatabase;ConstrainedNL;DetailedSpecification;EndUsers;Healthcare;English;1;deepseek-chat
The system shall retrieve patient demographic data from the Logical Database as defined in Table 5.1, ensuring that the data is displayed in the user interface in accordance with the format specified in Figure 3.2.;LogicalDatabase;ConstrainedNL;DetailedSpecification;EndUsers;Healthcare;English;1;deepseek-chat
The system shall retrieve patient demographic data from the Logical Database as specified in Table 5.2.1, ensuring that the data is displayed in the user interface in accordance with the format defined in Figure 3.4.7.;LogicalDatabase;ConstrainedNL;DetailedSpecification;EndUsers;Healthcare;English;1;deepseek-chat
The system shall retrieve patient demographic data from the Logical Database as defined in Table 5.1, ensuring compliance with the data structure and relationships specified therein.;LogicalDatabase;ConstrainedNL;DetailedSpecification;EndUsers;Healthcare;English;1;deepseek-chat
The system shall retrieve patient demographic data from the Logical Database as defined in Table 3.1, ensuring the data aligns with the schema and constraints specified in the referenced table.;LogicalDatabase;ConstrainedNL;DetailedSpecification;EndUsers;Healthcare;English;1;deepseek-chat
The system shall retrieve patient demographic data from the Logical Database as defined in Table 4.2, ensuring compliance with the data structure and relationships specified in the referenced schema documentation.;LogicalDatabase;ConstrainedNL;DetailedSpecification;EndUsers;Healthcare;English;1;deepseek-chat
The system shall retrieve patient demographic data from the Logical Database as specified in Table 3.2.1, ensuring all fields are populated according to the schema defined in Section 4.5.;LogicalDatabase;ConstrainedNL;DetailedSpecification;EndUsers;Healthcare;English;1;deepseek-chat
The system shall retrieve patient demographic data from the Logical Database as defined in Table 3.2.1, ensuring compliance with the data structure and relationships specified therein.;LogicalDatabase;ConstrainedNL;DetailedSpecification;EndUsers;Healthcare;English;1;deepseek-chat
The system shall retrieve patient demographic data from the Logical Database as specified in Table 4.2, ensuring compliance with the data structure and relationships defined therein.;LogicalDatabase;ConstrainedNL;DetailedSpecification;EndUsers;Healthcare;English;1;deepseek-chat
The system shall retrieve patient demographic data from the Logical Database as defined in Table 3.1, ensuring compliance with the data structure and relationships specified therein.;LogicalDatabase;ConstrainedNL;DetailedSpecification;EndUsers;Healthcare;English;1;deepseek-chat
The system shall retrieve and display the daily sales summary data from the logical database, as defined in Table 4.2, for the selected date range, ensuring the data is presented in a format consistent with the end-user's reporting requirements.;LogicalDatabase;ConstrainedNL;DetailedSpecification;EndUsers;Restaurant Operations Management;English;1;deepseek-chat
The system shall retrieve and display the daily inventory levels for all menu items, as specified in Table 3-2 (Daily Inventory Levels), ensuring the data is updated in real-time from the central database. Refer to Figure 5-1 (Database Schema) for the logical structure of the inventory database.;LogicalDatabase;ConstrainedNL;DetailedSpecification;EndUsers;Restaurant Operations Management;English;1;deepseek-chat
The system shall display the menu item availability status as defined in Table 5-1, Menu Item Availability Reference, ensuring real-time updates based on inventory levels.;LogicalDatabase;ConstrainedNL;DetailedSpecification;EndUsers;Restaurant Operations Management;English;1;deepseek-chat
